"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 12/07/2023 19:37:14",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave genérico","Genérico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","002","TARIFA DE 6 A 19 M3","144","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","003","TARIFA DE 20 A 40 M3","351.79","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","004","TARIFA DE 41 A 50 M3","816.45","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","005","TARIFA DE 51 A 69 M3","1317.36","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","006","TARIFA DE 70 A 100 M3","1646.21","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","001","CONSUMO DE 25 KWH","20.21","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","002","CONSUMO DE 50 KWH","40.43","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","003","CONSUMO DE 75 KWH","60.64","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","004","CONSUMO DE 100 KWH","80.85","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","005","CONSUMO DE 125 KWH","101.07","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","006","CONSUMO DE 150 KWH","121.28","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","007","CONSUMO DE 175 KWH","141.49","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","008","CONSUMO DE 200 KWH","165.33","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","009","CONSUMO DE 225 KWH","189.17","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","010","CONSUMO DE 250 KWH","213.01","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","011","CONSUMO DE 300 KWH","260.68","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","012","CONSUMO DE 400 KWH","356.03","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","013","CONSUMO DE 500 KWH","477.83","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","014","CONSUMO DE 750 KWH","1087.18","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","015","CONSUMO DE 1000 KWH","1899.76","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","016","CONSUMO DE 1200 KWH","6335.42","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","017","CONSUMO DE 1250 KWH","6594.33","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","018","CONSUMO DE 1500 KWH","7888.89","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","019","CONSUMO DE 1750 KWH","9183.45","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","020","CONSUMO DE 2000 KWH","10478.01","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","021","CONSUMO DE 2250 KWH","11772.57","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","022","CONSUMO DE 2500 KWH","13067.13","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","023","CONSUMO DE 2750 KWH","14361.69","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","024","CONSUMO DE 3000 KWH","15656.25","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","025","CONSUMO DE 3250 KWH","16950.81","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","026","CONSUMO DE 3500 KWH","18245.37","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","027","CONSUMO DE 140 KWH","113.19","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","028","CONSUMO DE 450 KWH","416.93","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","029","CONSUMO DE 600 KWH","599.63","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","030","CONSUMO DE 850 KWH","1412.21","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","031","CONSUMO DE 900 KWH","1574.73","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","032","CONSUMO DE 3750 KWH","19539.93","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","033","CONSUMO DE 4000 KWH","20834.49","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","034","CONSUMO DE 5000 KWH","26012.73","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","035","CONSUMO DE 6000 KWH","31190.97","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","036","CONSUMO DE 7000 KWH","36369.21","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","037","CONSUMO DE 8000 KWH","41547.45","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 43 Electricidad","161","Electricidad","038","CONSUMO DE 10000 KWH","51903.93","1","COST/M",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","001","PRECIO POR KG","19.85","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","002","PRECIO POR KG","19.72","1","KG",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","003","PRECIO POR LT","10.72","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","004","PRECIO POR LT","10.65","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","005","PRECIO POR LT","10.56","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","006","PRECIO POR LT","10.68","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","007","PRECIO POR LT","10.52","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","162","Gas doméstico LP","008","PRECIO POR LT","10.58","1","LT",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.2. Electricidad y combustibles"," 3.2.1. Electricidad y combustibles"," 44 Gas doméstico","163","Gas doméstico natural","001","PRECIO MEDIO FACTURADO, INCLUYE DISTRIBUCION Y SERVICIO","298.75","1","COSTO/",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","164","Servicio de telefonía móvil","001","COSTO PROMEDIO PONDERADO DE UNA MUESTRA DE PREPAGO Y POSPAGO","72.43","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","165","Servicio telefónico local fijo","001","COSTO PROMEDIO DE UNA MUESTRA DE TELEFONÍA DOMESTICA Y PÚBLI","586.43","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","001","MATAMOROS,TAMPS.-MÉXICO,D.F.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","002","MATAMOROS,TAMPS.-MÉXICO,D.F.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","003","MATAMOROS,TAMPS.-MÉXICO,D.F.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","004","MATAMOROS,TAMPS.-MÉXICO,D.F.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","005","MATAMOROS,TAMPS.-MTY.,N.L.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","006","MATAMOROS,TAMPS.-MTY.,N.L.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","007","MATAMOROS,TAMPS.-VICTORIA,TAMPS.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","008","MATAMOROS,TAMPS.-S.L.P.,S.L.P.COSTO PROM P/LLAMADA 3 MIN HNP","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","009","MATAMOROS,TAMPS.-TAMPICO,TAMPS.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","166","Larga distancia nacional","010","MATAMOROS,TAMPS.-MANTE,TAMPS.COSTO PROM P/LLAMADA 3 MIN","0","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","001","MATAMOROS,TAMPS.-BROWNSVILLE,TX.COSTO PROM P/LLAMADA 3 MIN","4.05","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","002","MATAMOROS,TAMPS.-C.CHRISTI,TX.COSTO PROM P/LLAMADA 3 MIN HNP","8.68","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","003","MATAMOROS,TAMPS.-CHICAGO,ILL.COSTO PROM P/LLAMADA 3 MIN","12.85","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","004","MATAMOROS,TAMPS.-DALLAS,TX.COSTO PROM P/LLAMADA 3 MIN HNP","8.68","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 45 Servicio telefónico","167","Larga distancia internacional","005","MATAMOROS,TAMPS.-VANCOUVER,CAN.COSTO PROM P/LLAMADA 3 MIN","17.32","1","COSTO",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","001","ASEO GENERAL, 3 DIAS A LA SEMANA, TIEMPO COMPLETO","600","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","002","ASEO GENERAL, 6 DIAS A LA SEMANA","1100","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","003","ASEO GENERAL, 6 DIAS A LA SEMANA, PAGO MENSUAL","4800","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","004","ASEO GENERAL, MEDIO TIEMPO, PAGO SEMANAL","800","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","005","ASEO GENERAL, 6 DIAS A LA SEMANA","4000","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","006","ASEO GENERAL, 1 DIA A LA SEMANA, PAGO POR DIA","230","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","007","ASEO GENERAL, 6 DIAS  A LA SEMANA","800","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","008","ASEO GENERAL, PAGO SEMANAL","800","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","009","ASEO GENERAL, 6 DIAS A LA SEMANA, TIEMPO COMPLETO","950","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","168","Servicio doméstico","010","ASEO GENERAL, 3 DIAS A LA SEMANA, PAGO SEMANAL","750","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","001","RECOL DE BASURA, DE CASA HABITACION","20","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","002","CUOTAS DE VIGILANCIA, PAGO SEMANAL","35","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","003","FUMIGACION, CASA DE INTERES SOCIAL","450","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","004","CUOTAS DE VIGILANCIA, VELADOR, PAGO, SEMANAL","1100","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","005","JARDINERIA, VENTA E INSTALACION DE CESPED, AREA DE 4 M2","1360","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","25","Matamoros, Tamps."," 3. Vivienda"," 3.3. Otros servicios relacionados con la vivienda"," 3.3.1. Otros servicios relacionados con la vivienda"," 46 Servicios de la vivienda","169","Otros servicios para el hogar","006","RECOL DE BASURA, CARRETON","25","1","SERV",""
"2018","07","17/08/2018 12:00:00 a. m.","26","Colima, Col."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","001"," PRECIO PROMEDIO DE LA MUESTRA","1054.6","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","26","Colima, Col."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","002"," PRECIO PROMEDIO DE LA MUESTRA","1054.6","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","26","Colima, Col."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 41 Vivienda alquilada","158","Renta de vivienda","003"," PRECIO PROMEDIO DE LA MUESTRA","1054.6","1","RENTA",""
"2018","07","17/08/2018 12:00:00 a. m.","26","Colima, Col."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","001","SERV MEDIDO, POPULAR, 0-15 M3, DRENAJE Y SANEAMIEN","129.46","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","26","Colima, Col."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","002","SERV MEDIDO, MEDIA, 31-35 M3, DRENAJE Y SANEAMIENT","340.88","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","26","Colima, Col."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","003","SERV MEDIDO, RESIDENCIAL, 61-70 M3, DRENAJE Y SANE","1248.16","1","CUOTA",""
"2018","07","17/08/2018 12:00:00 a. m.","26","Colima, Col."," 3. Vivienda"," 3.1. Costo de uso de vivienda"," 3.1.1. Costo de uso de vivienda"," 42 Vivienda propia","160","Derechos por el suministro de agua","004","CUOTA FIJA ANUAL, DOMESTICO, POPULAR 2, DRENAJE Y","3401.47","1","CUOTA",""
